SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
LAKSHADWEEP,1952,21.3,11.2,0.8,11.6,152.4,343.5,157.9,79.6,38.3,273,12.2,22.7,1124.5,32.5,164.8,619.3,307.9
LAKSHADWEEP,1953,10.4,40.8,9.3,35,15.3,205.8,537,69.4,125.5,452.4,95.6,9.7,1606.2,51.2,59.6,937.7,557.7
LAKSHADWEEP,1954,74.1,0,14.6,39.8,122.3,375.2,259.5,232.9,123.5,256.2,34.1,23.3,1555.5,74.1,176.7,991.1,313.6
LAKSHADWEEP,1955,11.4,39.1,0,105.4,235.2,345.5,215.4,63.2,302.5,155.9,61.2,13.5,1548.3,50.5,340.6,926.6,230.6
LAKSHADWEEP,1956,13.6,27.7,1.3,40.8,269.5,356.1,109.8,91.6,148,175.6,48.5,4.9,1287.4,41.3,311.6,705.5,229
LAKSHADWEEP,1957,0.9,11.4,34.6,23.7,195.6,309.9,129.1,149.6,47.5,215.2,198.5,31.2,1347.2,12.3,253.9,636.1,444.9
LAKSHADWEEP,1958,0.2,1.6,0,8,116,269.4,84.5,238.2,54,133.4,51.1,36.2,992.6,1.8,124,646.1,220.7
LAKSHADWEEP,1959,15,0,8,51.6,320.5,337.7,205.8,151.2,183.2,183.8,97.8,29,1583.6,15,380.1,877.9,310.6
LAKSHADWEEP,1960,29.6,40,3.3,85.4,497.1,176.8,257.3,168.4,221.3,169.7,235.9,17,1901.8,69.6,585.8,823.8,422.6
LAKSHADWEEP,1961,60.3,47.4,0,31.3,421.1,593.2,297.3,228.2,215.8,148.1,98.8,93.8,2235.3,107.7,452.4,1334.5,340.7
LAKSHADWEEP,1962,11.1,0,0,81.5,331.2,149.3,204.5,286.7,201.8,210.9,33.5,76.1,1586.6,11.1,412.7,842.3,320.5
LAKSHADWEEP,1963,126.7,112.9,6.5,72.6,204.6,233,367,249.9,121.8,113.5,211.5,82.1,1902.1,239.6,283.7,971.7,407.1
LAKSHADWEEP,1964,2.5,3.5,5.2,40.4,64.2,376.1,407,174.6,342.5,120.9,90.8,24,1651.7,6,109.8,1300.2,235.7
LAKSHADWEEP,1965,0.2,7.3,8.3,35,162.5,200.6,164.2,267.7,92.4,69.2,77.9,320.6,1405.9,7.5,205.8,724.9,467.7
LAKSHADWEEP,1966,21.3,0.2,6.2,4.4,34.9,376.7,421.9,158.9,225.4,266.1,158,67.5,1741.5,21.5,45.5,1182.9,491.6
LAKSHADWEEP,1967,7.8,2.7,0,0,148.3,301.2,380.1,196.9,100.4,92.3,24.5,33.1,1287.3,10.5,148.3,978.6,149.9
LAKSHADWEEP,1968,8.7,1.8,30.6,45.4,16.6,393.8,439.8,84.1,202.8,46.5,31.4,42.9,1344.4,10.5,92.6,1120.5,120.8
LAKSHADWEEP,1969,30,4.1,0,63.3,237.9,125.6,149,225.3,95.9,162.3,157.5,165.2,1416.1,34.1,301.2,595.8,485
LAKSHADWEEP,1970,18.7,6.3,13.8,32.3,164.9,322.1,484.4,284.6,228.9,126.9,81.2,18.9,1783,25,211,1320,227
LAKSHADWEEP,1971,3.8,12.3,5.4,25,271.6,333.9,308.1,349.6,281.8,113.8,63,133.1,1901.4,16.1,302,1273.4,309.9
LAKSHADWEEP,1972,0,1.1,0,11.4,81.3,349.2,197.3,172.5,152,219.2,94.2,9.4,1287.6,1.1,92.7,871,322.8
LAKSHADWEEP,1973,0.3,5.8,0,40.7,96.3,260.5,299.9,437.9,57.3,150.9,108.1,99.7,1557.4,6.1,137,1055.6,358.7
LAKSHADWEEP,1974,0,16.8,0.8,35.4,171.9,277.6,491.6,165.7,258.3,65.9,20.1,7.2,1511.3,16.8,208.1,1193.2,93.2
LAKSHADWEEP,1975,8.6,0.7,18.4,92.9,282.2,250,278,348.4,299.5,111.6,155.2,45,1890.5,9.3,393.5,1175.9,311.8
LAKSHADWEEP,1976,10.3,0,1.1,72.9,85.3,260.7,329.2,344.1,36.6,189.2,161.6,11.1,1502.1,10.3,159.3,970.6,361.9
LAKSHADWEEP,1977,1.4,38.2,16.5,27.6,256.8,460.7,337.4,125.3,90.7,248.4,243.8,1.4,1848.2,39.6,300.9,1014.1,493.6
LAKSHADWEEP,1978,0.2,6.5,0.6,44.1,309.5,568.3,224.7,303.5,105.1,92.1,294.2,18.6,1967.4,6.7,354.2,1201.6,404.9
LAKSHADWEEP,1979,14.9,1.3,10,15.4,23.1,367.1,451.3,127.3,221.1,173.6,378.1,42.2,1825.4,16.2,48.5,1166.8,593.9
LAKSHADWEEP,1980,7.5,10.5,13.1,19.7,123.5,233.6,185,217.6,67,122.1,98.5,113.6,1211.7,18,156.3,703.2,334.2
LAKSHADWEEP,1981,1.8,20.4,0.6,22.3,208.6,421.5,168.9,213.3,281.4,167.4,76.6,34.6,1617.4,22.2,231.5,1085.1,278.6
LAKSHADWEEP,1982,1.6,0.4,0.6,0.4,106.8,321.6,254.5,326.1,121.3,70.7,178.6,9.4,1392,2,107.8,1023.5,258.7
LAKSHADWEEP,1983,1.4,0,0,0.2,113.5,215,277,375,219.8,77.6,71.2,52.5,1403.2,1.4,113.7,1086.8,201.3
LAKSHADWEEP,1984,71.1,114.9,96.7,65.1,46.7,318.9,271.5,124.9,83.1,218.3,155.4,25,1591.6,186,208.5,798.4,398.7
LAKSHADWEEP,1985,6.4,0,27.4,11.1,182.9,326.1,152.1,203,206.4,42,62.3,83.7,1303.4,6.4,221.4,887.6,188
LAKSHADWEEP,1986,12.4,3,25.3,6.5,102.1,399.2,193.3,218.3,179.9,128.6,147.8,49.5,1465.9,15.4,133.9,990.7,325.9
LAKSHADWEEP,1987,1.9,1.5,0,16.5,72.9,389.3,29.4,284.7,183.4,133,47.7,128.3,1288.6,3.4,89.4,886.8,309
LAKSHADWEEP,1988,0.8,7,0.9,54,142.8,352.5,293.6,240.9,240.9,28.9,82.7,5.8,1450.8,7.8,197.7,1127.9,117.4
LAKSHADWEEP,1989,20.6,0,4.4,93,106.7,473.5,387.5,167.3,216.3,172.4,69.2,3.5,1714.4,20.6,204.1,1244.6,245.1
LAKSHADWEEP,1990,38.9,0.3,21.4,0,191.1,181.6,334,123.5,98.9,160.4,155.4,5,1310.5,39.2,212.5,738,320.8
LAKSHADWEEP,1991,12.3,0,18.7,12.3,68,604.3,241.1,253.8,45.7,222.7,75.5,28.6,1583,12.3,99,1144.9,326.8
LAKSHADWEEP,1992,4,0.1,0,3.3,128.1,346.6,363,373.3,95.1,120.4,69.3,31.7,1534.9,4.1,131.4,1178,221.4
